timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%], pstate
2026/06/11 16:15:01.049, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:02.066, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:03.081, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:04.083, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:05.083, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:06.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:07.115, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:08.130, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:09.146, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:10.148, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:11.164, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:12.175, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:13.178, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:14.181, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:15.195, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:16.206, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:17.221, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:18.231, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:19.239, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:20.246, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:21.255, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:22.263, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:23.271, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:24.287, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:25.301, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:26.316, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:27.317, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:28.333, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:29.348, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:30.364, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:31.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:32.393, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:33.398, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:34.398, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:35.401, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:36.410, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:37.414, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:38.415, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:39.426, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:40.426, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:41.441, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:42.446, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:43.448, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:44.454, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:45.458, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:46.472, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:47.474, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:48.489, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:49.504, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:50.519, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:51.531, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:52.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:53.546, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:54.548, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:55.551, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:56.551, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:57.562, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:58.565, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:15:59.580, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:00.588, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:01.597, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:02.598, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:03.599, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:04.614, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:05.629, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:06.630, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:07.644, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:08.645, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:09.647, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:10.665, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:11.681, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:12.689, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:13.698, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:14.698, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:15.714, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:16.724, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:17.724, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:18.727, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:19.731, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:20.739, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:21.754, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:22.769, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:23.781, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:24.786, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:25.800, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:26.814, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:27.815, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:28.832, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:29.848, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:30.863, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:31.878, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:32.879, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:33.894, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:34.896, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:35.911, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:36.911, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:37.926, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:38.930, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:39.948, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:40.963, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:41.978, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:42.981, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:43.997, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:44.999, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:46.007, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:47.020, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:48.035, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:49.050, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:50.052, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:51.067, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:52.082, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:53.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:54.113, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:55.127, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:56.129, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:57.130, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:58.144, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:16:59.160, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:00.176, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:01.177, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:02.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:03.207, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:04.222, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:05.224, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:06.238, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:07.254, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:08.269, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:09.283, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:10.285, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:11.301, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:12.316, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:13.317, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:14.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:15.333, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:16.347, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:17.363, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:18.378, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:19.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:20.395, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:21.398, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:22.426, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:23.441, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:24.442, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:25.457, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:26.472, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:27.472, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:28.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:29.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:30.488, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:31.488, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:32.504, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:33.519, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:34.520, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:35.521, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:36.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:37.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:38.538, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:39.552, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:40.553, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:41.568, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:42.582, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:43.598, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:44.629, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:45.645, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:46.646, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:47.661, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:48.676, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:49.692, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:50.707, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:51.722, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:52.723, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:53.724, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:54.738, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:55.739, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:56.739, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:57.754, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:58.758, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:17:59.764, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:00.785, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:01.800, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:02.801, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:03.815, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:04.832, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:05.833, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:06.863, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:07.879, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:08.895, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:09.910, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:10.915, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:11.933, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:12.947, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:13.949, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:14.965, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:15.981, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:16.983, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:17.991, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:19.004, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:20.013, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:21.015, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:22.015, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:23.017, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:24.031, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:25.045, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:26.046, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:27.048, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:28.064, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:29.067, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:30.083, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:31.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:32.099, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:33.113, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:34.129, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:35.129, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:36.145, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:37.160, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:38.176, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:39.176, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:40.177, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:41.177, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:42.191, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:43.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:44.207, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:45.208, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:46.221, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:47.223, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:48.238, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:49.239, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:50.254, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:51.269, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:52.285, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:53.302, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:54.302, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:55.316, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:56.317, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:57.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:58.333, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:18:59.363, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:00.363, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:01.364, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:02.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:03.394, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:04.394, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:05.410, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:19:06.411, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
